"Transaction.ID","Date.of.Purchase","Time.of.Purchase","Purchase.Type","Payment.Method","Railcard","Ticket.Class","Ticket.Type","Price","Departure.Station","Arrival.Destination","Date.of.Journey","Departure.Time","Arrival.Time","Actual.Arrival.Time","Journey.Status","Reason.for.Delay","Refund.Request","Day.of.Week"
"bf7cc7ca-065c-4363-822e",2024-02-03,2025-06-05 12:03:53,"Station","Debit Card","Adult","Standard","Advance",7,"Birmingham New Street","Manchester Piccadilly",2024-02-11,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 13:17:00,"Delayed","Technical Issue","Yes","Sunday"
"e204f5d2-0212-4c89-8f0c",2024-02-03,2025-06-05 14:49:08,"Station","Debit Card","Senior","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-02-04,2025-06-05 09:30:00,2025-06-05 11:45:00,2025-06-05 12:01:00,"Delayed","Traffic","Yes","Sunday"
"cf687b8a-2347-4252-9e24",2024-02-03,2025-06-05 14:59:44,"Station","Debit Card","Senior","Standard","Advance",56,"Manchester Piccadilly","London Euston",2024-02-19,2025-06-05 09:30:00,2025-06-05 11:20:00,2025-06-05 11:45:00,"Delayed","Traffic","Yes","Monday"
"c08d9c7f-15ba-4f3d-b55c",2024-02-03,2025-06-05 16:00:27,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-02-04,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:08:00,"Delayed","Staffing","Yes","Sunday"
"a278d9a3-29e4-4b58-aa67",2024-02-03,2025-06-05 16:04:05,"Station","Debit Card","None","First Class","Advance",64,"Edinburgh Waverley","London Kings Cross",2024-02-29,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 19:55:00,"Delayed","Staffing","Yes","Thursday"
"064bf8b3-fe80-4e10-a49e",2024-02-03,2025-06-05 16:13:29,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-02-21,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:03:00,"Delayed","Staffing","Yes","Wednesday"
"2d62154e-1755-41f2-95d8",2024-02-03,2025-06-05 17:02:08,"Station","Debit Card","Adult","Standard","Off-Peak",76,"Liverpool Lime Street","London Euston",2024-02-03,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 19:55:00,"Delayed","Technical Issue","Yes","Saturday"
"7b059a94-d49f-4194-bd57",2024-02-03,2025-06-05 17:13:37,"Station","Debit Card","Adult","Standard","Off-Peak",84,"Manchester Piccadilly","London Euston",2024-02-03,2025-06-05 17:30:00,2025-06-05 19:20:00,2025-06-05 19:28:00,"Delayed","Technical Issue","Yes","Saturday"
"3fd82f0c-57b9-433b-a89b",2024-02-03,2025-06-05 17:37:41,"Station","Credit Card","Adult","Standard","Advance",4,"London Euston","Birmingham New Street",2024-02-29,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:13:00,"Delayed","Signal failure","Yes","Thursday"
"ae56ed11-0789-464b-bfc9",2024-02-03,2025-06-05 17:41:28,"Station","Credit Card","Adult","Standard","Advance",4,"London Euston","Birmingham New Street",2024-02-10,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 17:35:00,"Delayed","Signal failure","No","Saturday"
"c1890ab9-dde8-4165-b8d0",2024-02-03,2025-06-05 18:02:33,"Station","Debit Card","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-02-18,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 19:57:00,"Delayed","Technical Issue","Yes","Sunday"
"b12efc3e-9df7-46b6-827a",2024-02-03,2025-06-05 18:12:45,"Station","Debit Card","Adult","Standard","Advance",56,"Manchester Piccadilly","London Euston",2024-02-12,2025-06-05 17:30:00,2025-06-05 19:20:00,2025-06-05 19:40:00,"Delayed","Technical Issue","Yes","Monday"
"130974e0-1a70-408e-8bc6",2024-02-03,2025-06-05 18:12:51,"Station","Debit Card","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-02-26,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:04:00,"Delayed","Technical Issue","Yes","Monday"
"56c78740-a6b9-4abc-bacb",2024-02-03,2025-06-05 19:36:31,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-02-04,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 19:00:00,"Delayed","Weather Conditions","No","Sunday"
"198ac019-7fbb-4ada-adc2",2024-02-03,2025-06-05 19:41:53,"Station","Contactless","None","Standard","Advance",35,"London Kings Cross","York",2024-02-05,2025-06-05 17:45:00,2025-06-05 19:35:00,2025-06-05 19:51:00,"Delayed","Signal failure","Yes","Monday"
"bc5082c7-5338-4fb7-8e15",2024-02-03,2025-06-05 20:25:41,"Station","Credit Card","None","Standard","Advance",35,"London Kings Cross","York",2024-02-27,2025-06-05 17:45:00,2025-06-05 19:35:00,2025-06-05 19:54:00,"Delayed","Signal failure","No","Tuesday"
"7ba3b914-f715-4b00-8cde",2024-02-04,2025-06-05 01:42:48,"Station","Credit Card","None","Standard","Advance",37,"London Euston","York",2024-02-05,2025-06-05,2025-06-05 01:50:00,2025-06-05 02:16:00,"Delayed","Signal Failure","No","Monday"
"7325363c-5c3b-47a9-8b82",2024-02-04,2025-06-05 05:05:59,"Station","Credit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-02-22,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 05:36:00,"Delayed","Weather Conditions","No","Thursday"
"3c511551-4baf-4a23-b8bc",2024-02-04,2025-06-05 05:08:35,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-02-15,2025-06-05 03:30:00,2025-06-05 04:00:00,2025-06-05 04:13:00,"Delayed","Weather Conditions","No","Thursday"
"4213f0ea-94b2-4900-a2f5",2024-02-04,2025-06-05 09:04:35,"Online","Credit Card","Disabled","Standard","Advance",7,"York","Wakefield",2024-02-28,2025-06-05 07:30:00,2025-06-05 07:55:00,2025-06-05 08:15:00,"Delayed","Staffing","No","Wednesday"
"067aa158-da28-42bc-b509",2024-02-04,2025-06-05 09:30:37,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-21,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:07:00,"Delayed","Weather","No","Wednesday"
"ca6812e3-b637-4e88-82f6",2024-02-04,2025-06-05 09:30:42,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-09,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:45:00,"Delayed","Weather","No","Friday"
"4b57769e-635b-422b-a4a4",2024-02-04,2025-06-05 09:31:52,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-05,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:38:00,"Delayed","Weather","No","Monday"
"ceeb9f70-7316-456a-ba96",2024-02-04,2025-06-05 09:35:16,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-22,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:00:00,"Delayed","Weather","No","Thursday"
"d2c17276-d2a7-43a0-958f",2024-02-04,2025-06-05 09:35:50,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-28,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:46:00,"Delayed","Weather","No","Wednesday"
"53868696-2ba8-4da1-9545",2024-02-04,2025-06-05 09:38:03,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-13,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:04:00,"Delayed","Weather Conditions","No","Tuesday"
"153d0401-3a6a-47cb-a18f",2024-02-04,2025-06-05 09:38:10,"Station","Credit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-02-21,2025-06-05 08:00:00,2025-06-05 09:50:00,2025-06-05 10:45:00,"Delayed","Weather","No","Wednesday"
"e6b00abd-714a-4ee9-b229",2024-02-04,2025-06-05 09:43:24,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-14,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:36:00,"Delayed","Weather","No","Wednesday"
"2b988919-3e0b-4cb0-828d",2024-02-04,2025-06-05 09:43:55,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:12:00,"Delayed","Weather","No","Friday"
"22fc2208-6e24-4d7d-b92a",2024-02-04,2025-06-05 09:44:21,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-20,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:01:00,"Delayed","Weather","No","Tuesday"
"c0197058-9290-4ad3-9e44",2024-02-04,2025-06-05 10:39:07,"Station","Contactless","Adult","Standard","Advance",6,"Manchester Piccadilly","Leeds",2024-02-09,2025-06-05 09:00:00,2025-06-05 09:45:00,2025-06-05 12:43:00,"Delayed","Signal Failure","No","Friday"
"edcc680d-25aa-4e4a-b785",2024-02-04,2025-06-05 12:33:24,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-02-11,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 14:01:00,"Delayed","Staff Shortage","No","Sunday"
"866bbb99-d9fb-4665-ba14",2024-02-04,2025-06-05 12:46:49,"Online","Credit Card","Adult","Standard","Advance",2,"Liverpool Lime Street","Manchester Piccadilly",2024-02-08,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 12:19:00,"Delayed","Technical Issue","No","Thursday"
"e0a60b05-43b1-442c-8d44",2024-02-04,2025-06-05 14:53:30,"Station","Debit Card","Senior","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-02-06,2025-06-05 09:30:00,2025-06-05 11:45:00,2025-06-05 11:54:00,"Delayed","Traffic","Yes","Tuesday"
"6e54cd8e-2ec8-4b09-8ca0",2024-02-04,2025-06-05 15:14:56,"Station","Debit Card","None","Standard","Off-Peak",126,"Manchester Piccadilly","London Euston",2024-02-04,2025-06-05 15:30:00,2025-06-05 17:20:00,2025-06-05 17:23:00,"Delayed","Staffing","Yes","Sunday"
"71bd6e80-3eef-47b5-8077",2024-02-04,2025-06-05 16:00:51,"Station","Credit Card","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-02-04,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 19:00:00,"Delayed","Weather Conditions","No","Sunday"
"948221c2-aaa1-4c07-98c3",2024-02-04,2025-06-05 16:02:12,"Station","Credit Card","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-02-04,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 19:00:00,"Delayed","Weather Conditions","No","Sunday"
"235a5af3-3cb4-4f19-95b5",2024-02-04,2025-06-05 16:02:56,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-02-23,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:09:00,"Delayed","Staffing","Yes","Friday"
"303116cd-1e4e-4512-8e3a",2024-02-04,2025-06-05 16:14:16,"Station","Credit Card","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-02-04,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 19:00:00,"Delayed","Weather Conditions","No","Sunday"
"2caeaaea-d281-4254-8fd8",2024-02-04,2025-06-05 17:33:30,"Station","Debit Card","Disabled","Standard","Advance",4,"London Euston","Birmingham New Street",2024-02-14,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:59:00,"Delayed","Weather","No","Wednesday"
"218bc431-34e5-44bd-9914",2024-02-04,2025-06-05 17:35:28,"Station","Credit Card","Adult","Standard","Advance",4,"London Euston","Birmingham New Street",2024-02-25,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:42:00,"Delayed","Weather","No","Sunday"
"7582ce96-4a11-4b5a-b0a1",2024-02-04,2025-06-05 18:09:42,"Station","Debit Card","Adult","First Class","Advance",78,"Liverpool Lime Street","London Euston",2024-02-05,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:04:00,"Delayed","Technical Issue","Yes","Monday"
"3d716954-7876-40c4-915b",2024-02-04,2025-06-05 19:10:11,"Station","Contactless","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-02-10,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 19:58:00,"Delayed","Technical Issue","No","Saturday"
"10af9ad6-730c-4494-a5c6",2024-02-05,2025-06-05 02:06:00,"Station","Credit Card","None","Standard","Off-Peak",126,"Manchester Piccadilly","London Euston",2024-02-05,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 05:32:00,"Delayed","Weather Conditions","No","Monday"
"2a53ee58-c9a2-403e-9ce0",2024-02-05,2025-06-05 05:00:07,"Station","Credit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-02-26,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 05:49:00,"Delayed","Weather Conditions","No","Monday"
"4e44d6b3-c86a-4fe6-bba9",2024-02-05,2025-06-05 05:02:46,"Station","Credit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-02-06,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 06:10:00,"Delayed","Weather Conditions","No","Tuesday"
"69d6a6f3-4b2d-4461-b3ad",2024-02-05,2025-06-05 05:03:55,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-02-29,2025-06-05 03:30:00,2025-06-05 04:00:00,2025-06-05 04:02:00,"Delayed","Weather Conditions","No","Thursday"
"a3012ea4-2e9e-4476-9941",2024-02-05,2025-06-05 05:07:10,"Station","Credit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-02-06,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 06:10:00,"Delayed","Weather Conditions","No","Tuesday"
"74f9f974-c32c-4032-85e8",2024-02-05,2025-06-05 06:32:47,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-02-05,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:38:00,"Delayed","Weather","No","Monday"
"ee1402ad-f1a4-4b0b-94ff",2024-02-05,2025-06-05 06:32:53,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-02-05,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:38:00,"Delayed","Weather","No","Monday"
"e4caa09f-6acb-4595-8c4e",2024-02-05,2025-06-05 06:44:00,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-02-05,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:38:00,"Delayed","Weather","No","Monday"
"04d92ae5-4cff-493b-940b",2024-02-05,2025-06-05 06:53:19,"Station","Credit Card","None","Standard","Anytime",13,"London Euston","Birmingham New Street",2024-02-05,2025-06-05 08:15:00,2025-06-05 09:35:00,2025-06-05 10:35:00,"Delayed","Signal Failure","No","Monday"
"5c9f049a-a1ae-433e-9a5b",2024-02-05,2025-06-05 07:35:05,"Station","Contactless","Adult","Standard","Off-Peak",10,"Manchester Piccadilly","Leeds",2024-02-05,2025-06-05 09:00:00,2025-06-05 09:45:00,2025-06-05 12:41:00,"Delayed","Signal Failure","No","Monday"
"ecdb9ec7-99da-45df-a553",2024-02-05,2025-06-05 09:30:56,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-21,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:07:00,"Delayed","Weather","No","Wednesday"
"e1377992-8e04-4b49-a776",2024-02-05,2025-06-05 09:32:09,"Station","Credit Card","None","First Class","Advance",118,"Liverpool Lime Street","London Euston",2024-02-14,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:36:00,"Delayed","Weather","No","Wednesday"
"a506dfd6-e0fb-4aca-8d5a",2024-02-05,2025-06-05 09:34:13,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-23,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:09:00,"Delayed","Weather","No","Friday"
"ec679238-0fd1-4ab4-b244",2024-02-05,2025-06-05 09:39:00,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-21,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:07:00,"Delayed","Weather","No","Wednesday"
"a02a7268-fd5f-4531-a995",2024-02-05,2025-06-05 09:39:28,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-22,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:00:00,"Delayed","Weather","No","Thursday"
"5c73352a-9449-4084-9f54",2024-02-05,2025-06-05 09:41:32,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-02-06,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:02:00,"Delayed","Weather","No","Tuesday"
"3f7508ce-cacc-47e4-99dc",2024-02-05,2025-06-05 10:34:04,"Online","Contactless","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-02-06,2025-06-05 09:00:00,2025-06-05 09:30:00,2025-06-05 11:24:00,"Delayed","Signal Failure","No","Tuesday"
"a0b9f0a6-136c-4a08-9d6c",2024-02-05,2025-06-05 10:43:10,"Station","Contactless","Adult","Standard","Advance",6,"Manchester Piccadilly","Leeds",2024-02-12,2025-06-05 09:00:00,2025-06-05 09:45:00,2025-06-05 10:15:00,"Delayed","Signal Failure","No","Monday"
"adeca350-683b-47ef-aac1",2024-02-05,2025-06-05 10:46:01,"Online","Debit Card","Adult","First Class","Advance",6,"Manchester Piccadilly","Liverpool Lime Street",2024-02-17,2025-06-05 09:15:00,2025-06-05 09:45:00,2025-06-05 10:23:00,"Delayed","Weather","No","Saturday"
"041eaea7-14fe-4432-8d91",2024-02-05,2025-06-05 10:50:41,"Online","Debit Card","Adult","Standard","Advance",2,"Manchester Piccadilly","Liverpool Lime Street",2024-02-06,2025-06-05 09:15:00,2025-06-05 09:45:00,2025-06-05 09:47:00,"Delayed","Weather","No","Tuesday"
"0859cfc6-1815-4da3-9417",2024-02-05,2025-06-05 12:45:42,"Online","Credit Card","Senior","Standard","Off-Peak",17,"Oxford","Bristol Temple Meads",2024-02-05,2025-06-05 14:15:00,2025-06-05 15:30:00,2025-06-05 15:49:00,"Delayed","Signal Failure","Yes","Monday"
"6052fef1-fccc-4767-adad",2024-02-05,2025-06-05 15:21:04,"Station","Contactless","None","Standard","Anytime",70,"London Kings Cross","York",2024-02-05,2025-06-05 17:45:00,2025-06-05 19:35:00,2025-06-05 19:51:00,"Delayed","Signal failure","No","Monday"
"655f3f63-5439-475f-916f",2024-02-05,2025-06-05 16:08:12,"Station","Debit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-02-15,2025-06-05 15:30:00,2025-06-05 17:20:00,2025-06-05 17:26:00,"Delayed","Staffing","Yes","Thursday"
"45f5c716-1afa-4c3d-91dc",2024-02-05,2025-06-05 16:09:47,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-02-28,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:12:00,"Delayed","Staffing","Yes","Wednesday"
"8d1cf4a8-979a-4023-af36",2024-02-05,2025-06-05 16:42:07,"Station","Credit Card","None","Standard","Advance",13,"London Paddington","Reading",2024-02-21,2025-06-05 15:00:00,2025-06-05 16:00:00,2025-06-05 16:42:00,"Delayed","Technical Issue","No","Wednesday"
"7b01535e-58c0-437c-a779",2024-02-05,2025-06-05 17:11:03,"Station","Debit Card","Adult","Standard","Anytime",101,"Liverpool Lime Street","London Euston",2024-02-05,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:04:00,"Delayed","Technical Issue","Yes","Monday"
"b4f4d6d0-651f-4cf1-9563",2024-02-05,2025-06-05 17:36:11,"Station","Credit Card","Adult","Standard","Advance",4,"London Euston","Birmingham New Street",2024-02-14,2025-06-05 16:00:00,2025-06-05 17:20:00,2025-06-05 18:59:00,"Delayed","Weather","No","Wednesday"
"7cb0b8cc-48c8-4980-b2d4",2024-02-05,2025-06-05 18:02:27,"Station","Debit Card","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-02-08,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:06:00,"Delayed","Technical Issue","Yes","Thursday"
"8f8a41d4-aadc-483a-b6cd",2024-02-05,2025-06-05 18:04:33,"Station","Debit Card","Adult","Standard","Advance",56,"Manchester Piccadilly","London Euston",2024-02-06,2025-06-05 17:30:00,2025-06-05 19:20:00,2025-06-05 19:46:00,"Delayed","Technical Issue","Yes","Tuesday"
"3296b16c-7ced-4e3a-9960",2024-02-05,2025-06-05 18:11:37,"Station","Debit Card","Adult","First Class","Advance",89,"Manchester Piccadilly","London Euston",2024-02-06,2025-06-05 17:30:00,2025-06-05 19:20:00,2025-06-05 19:46:00,"Delayed","Technical Issue","Yes","Tuesday"
"21219c49-50fd-446a-9ac8",2024-02-05,2025-06-05 20:25:53,"Station","Contactless","None","Standard","Advance",35,"London Kings Cross","York",2024-02-27,2025-06-05 17:45:00,2025-06-05 19:35:00,2025-06-05 19:54:00,"Delayed","Signal failure","No","Tuesday"
"f10dc9f2-80c3-4b9f-8b72",2024-02-06,2025-06-05 05:01:05,"Station","Credit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-02-29,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 05:20:00,"Delayed","Weather Conditions","No","Thursday"
"60950cc2-ae21-420c-9422",2024-02-06,2025-06-05 05:48:09,"Online","Credit Card","Disabled","Standard","Advance",8,"London Paddington","Reading",2024-02-17,2025-06-05 04:15:00,2025-06-05 05:15:00,2025-06-05 05:46:00,"Delayed","Staff Shortage","No","Saturday"
"0273b815-b7d2-437c-ba5a",2024-02-06,2025-06-05 06:39:26,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-02-06,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:02:00,"Delayed","Weather","No","Tuesday"
